"HMDB_id","T_L4_D5_01","T_L4_D5_02","T_L4_D5_03","T_L4_D6_01","T_L4_D6_02","T_L4_D6_03","T_L4_F7_01","T_L4_F7_02","T_L4_F7_03","T_L4_M8_01","T_L4_M8_02","T_L4_M8_03"
"HMDB0000056",6.60895705221829,6.6796208433757,6.38076407498511,6.66789212523023,6.67398035122985,6.56254772419912,7.18992337022493,7.00898878322725,7.20280949212501,8.59107347984797,8.70494111037603,8.52919626799939
"HMDB0000039",0.55581615506164,0.53605290024021,0.516015147003665,0.903038270112912,0.831877241191673,0.948600847493356,0.84799690655495,0.7311832415722,0.956056652412403,0.773996325111173,0.739848102699327,1.25701061820602
"HMDB0002013",-0.643856189774725,-0.689659879387849,-0.577766999316952,-0.251538766995964,-0.340075441597622,-0.494109070270043,-0.83650126771712,-0.888968687611256,-1.02914634565952,-0.556393348524385,-0.689659879387849,-0.434402824145775
"HMDB0000511",0.799087306074004,0.895302621333307,0.367371065648529,1.09761079662642,1.11769504266975,1.08406426478847,1.15704371014558,0.941106310946431,0.495695162624069,0.594548549550354,0.0143552929770701,0.367371065648529
"HMDB0000535",-0.340075441597622,-0.0588936890535686,0.0285691521967709,0.389566811762726,0.189033824390017,0.594548549550354,0.613531652917927,0.356143810225275,0.214124805352847,0.485426827170242,0.485426827170242,0.298658315564515
"HMDB0000062",2.68481873755322,2.76765479823735,2.70929063572336,2.61588707391606,2.59454854955035,2.59215800212536,3.10768786931437,3.0703893278914,3.03210084316702,3.8923910259134,3.75702324650746,3.72900887033786
"HMDB0000033",0.321928094887362,-1.05889368905357,0.31034012061215,0.713695814843359,-1.08926733809709,0.176322772640463,-0.0144995696951151,0.622930350920177,-0.62148837674627,-3.18442457113743,0.400537929583729,0.214124805352847
"HMDB0000619",-0.0203404482841755,-0.0276749584428483,0.0426443374084937,0.0648828515848544,-0.0573916638883367,-0.0755200076409777,-0.00433459026389113,0.0172092900322231,0.0426443374084937,-0.0424567992428948,-0.0877333719335502,0.0157829972409275
"Unkown002",7.83276345641731,7.83434463086033,7.70002349607515,7.57705110973515,7.72273923629671,8.13072499111887,8.67122259488984,8.37308264476587,8.55136220398739,8.62647564167678,8.79253003271358,8.83535567381066
"HMDB0003229",2.29572302453997,2.1243281350022,2.43295940727611,2.19219416528334,2.02502879449152,2.35895882583233,3.50080205305716,3.56437816856506,3.3743439890385,2.6915341649192,2.31614574229336,1.95233356636969
"HMDB0000634",1.32768736417605,1.31614574229336,1.28688114778816,1.33342373372519,1.32192809488736,1.31034012061215,1.32192809488736,1.30451104180995,1.29865831556452,1.34482849699744,1.33342373372519,1.31614574229336
"HMDB0000094",7.83970769835037,7.96150757468309,7.9771081638663,7.8693162268927,7.85798099512757,7.81621568762287,8.56810813012059,8.62080631671568,8.6612080315625,8.90352037372338,8.78247409282877,8.79353828493898
"HMDB0000904",1.91838623444635,2.11103131238874,1.93357263826102,3.27052894238072,2.93922657772821,3.12101540096137,3.0408924306469,3.03738222200308,3.43028527297778,3.23112515787905,3.92599941855622,3.70154905694307
"HMDB0000064",6.32174774673526,6.28225445201058,6.4631973798335,6.62673115067279,6.68074630031499,6.70901486490327,7.01312722979982,6.98879828033475,7.30697305714083,8.16128307454201,7.79986441088185,7.77089510198547
"HMDB0000606",2.33628338786443,2.32481060342048,2.36737106564853,2.7311832415722,2.84398384404833,3.39780296186249,3.5957423394744,3.20476675065461,3.25398926623079,3.48413813120167,3.46727948045998,3.48155728070859
"HMDB0000660",0.0285691521967709,-0.0144995696951151,0.124328135002202,0.443606651475615,0.545968369105292,0.321928094887362,1.13093086982645,0.855989697308481,1.06350294230616,1.55090066464752,1.70043971814109,1.43829285157915
"HMDB0000150",2.6915341649192,2.39231742277876,2.41683974191283,2.83390207666916,2.83794324189103,2.66902676550963,2.68032435684402,1.98550043030488,2.54101915313356,3.22650852980868,3.26453643099903,3.30888505741176
"HMDB0000122",6.47248777146274,6.38387705997811,6.4075227099128,6.36998986295662,6.44244592900783,6.37781785308365,7.15127028879016,6.62862780216015,6.73768676140986,6.54070926267143,6.5453506448223,6.60762622084549
"HMDB0001548",8.36264521779471,8.29319572858212,7.95076000318054,8.3127014727958,8.39089979387826,7.97865326490861,8.19293386982052,8.1950522566089,8.87085786436376,8.76834976197003,8.69460165335612,8.52646011467275
"HMDB0000621",2.84197311892718,2.71808758396052,2.77188557851537,2.59454854955035,2.35614381022528,2.75702324650746,3.11935617703968,2.83794324189103,3.12598165385472,2.71808758396052,2.89336221076387,2.72683121703249
"HMDB0000098",2.32481060342048,2.42492208821069,2.35895882583233,2.48800077083407,2.4032677223393,2.54349588342577,2.77399632511117,2.87184364850932,2.94485844580754,2.67355642399014,2.41953889151378,2.6959938131099
"HMDB0001644",2.22032995487956,2.18269229751619,2.04614178164472,1.6507645591169,1.7311832415722,2.01792190799726,2.27500704749987,2.49825086752783,2.60644222813161,2.1243281350022,2.16027483140859,2.18269229751619
"HMDB0000124",1.33913738491959,1.71369581484336,1.38956681176273,1.41683974191283,2.94673086014031,2.58014548442338,4.18745105402733,4.64327899631198,4.4905701304462,3.09929520433778,1.36737106564853,1.33342373372519
"HMDB0000663",-0.321928094887362,0.250961573533219,-0.434402824145775,-0.234465253637023,-0.915935735211525,-0.943416471633633,-0.62148837674627,-0.3040061868901,-0.535331732996556,-0.15200309344505,-0.577766999316952,-0.0588936890535686
"HMDB0001401",3.74416109557041,3.5837597536395,3.78972925137577,4.14404636961671,4.05831649559082,4.00090140274153,5.36457243229586,5.37364821133469,5.29719141656586,4.09423606984577,3.78868571061353,3.70265754339091
"HMDB0000626",0.909197062991688,0.920674411041618,0.994941710176971,0.913032999952141,0.829443681366591,0.903809558578697,0.962734090595803,0.883620816285671,0.959770155211467,0.851998837112446,0.924479992359022,0.94335876267781
"HMDB0002183",1.04264433740849,0.970853654340484,1.06350294230616,1.10433665981474,1.07724299893246,1.16992500144231,1.50080205305716,1.43295940727611,1.51096191927738,1.09085343045111,1.0496307677246,0.963474123974886
"HMDB0006528",0.250961573533219,0.189033824390017,0.799087306074004,0.75702324650746,0.575312330687437,0.978195629681652,2.01435529297707,1.799087306074,1.85199883711245,-0.415037499278844,-0.321928094887362,-0.713118852211838
"HMDB0001999",0.75702324650746,0.765534746362977,0.910732661902913,0.992768430768924,0.871843648509318,1.07724299893246,1.4905701304462,1.52105073690096,1.37295209791183,0.895302621333307,0.782408564927373,0.807354922057604
"HMDB0000613",2.15380533607904,2.13750352374993,2.26603689399532,3.00539998774259,2.95046841415012,3.42492208821069,3.78450398292957,3.51222688651396,3.75060650483559,4.17632277264046,4.29939120612683,4.11935617703968
"HMDB0000134",3.10265813136374,3.31324585178756,3.21256933885081,3.23725777090037,3.01792190799726,3.76659516172927,4.28392177230762,3.83390207666916,3.97819562968165,3.86393845042397,3.94766615679601,3.854993016757
"HMDB0000620",3.8972404255748,3.80322703643493,3.73443866613717,4.05224198118114,4.19219416528334,4.28909670241999,4.55949181320504,4.52857131887076,4.82680268428583,4.90544717873885,4.88801258540283,4.65306001710456
"HMDB0000148",8.38461109114082,8.31011286370182,7.97252034733278,7.92682967839631,7.90779199835005,7.9481335778404,8.2803068064537,8.27631054746415,8.27700836685487,8.50255337981306,8.64540625393339,8.42567749186224
"HMDB0000641",4.52293456094346,4.27872821293894,4.24944534108584,4.07210580048042,3.16832111573972,4.26753579806874,5.1647058401828,3.66789212523023,4.89141918684608,3.55458885167764,3.46727948045998,3.13422093976063
"HMDB0000661",-0.358453970912476,-0.689659879387849,-0.340075441597622,-0.599462070416271,-0.377069649079823,-0.395928676331139,0.333423733725192,0.070389327891398,0.111031312388744,0.925999418556223,0.956056652412403,1.02856915219677
"HMDB0000139",2.21723071622067,2.17632277264046,2.13422093976063,2.28688114778816,2.18586654531133,2.36457243229586,2.86789646399265,2.40053792958373,2.58255600301406,2.38128337250378,2.18903382439002,2.32481060342048
"HMDB0000123",10.7799901427913,10.9253170617786,10.9939432005364,11.6334402925631,11.6510023444225,11.7866331148629,11.8585638629724,11.9824802717153,11.9146990523608,11.7478824690153,11.8948480717089,11.8130797106151
"HMDB0000637",-0.286304185156641,-0.473931188332412,0.137503523749935,-0.395928676331139,-0.234465253637023,-0.340075441597622,-0.0144995696951151,-0.136061549576028,-0.0740005814437769,0.137503523749935,-0.395928676331139,-0.62148837674627
"HMDB0000138",-2.44222232860507,-2.43440282414578,-2.45798964446339,-2.41888982477445,-2.41119543298445,-2.46593839757888,-2.35107444054688,-2.49005085369569,-2.43440282414578,-2.49005085369569,-2.45798964446339,-2.44222232860507
"HMDB0000631",-4.21089678249862,-4.15842936260448,-4.21089678249862,-4.13289427049735,-4.01158797427521,-4.05889368905357,-3.96578428466209,-3.94341647163363,-3.98850436116217,-4.10780328953452,-4.01158797427521,-4.15842936260448
"HMDB0000721",1.72246602447109,1.76128527336162,1.65535182861255,2.07382023329167,2.0036022366802,2.04614178164472,2.4931349223055,2.35614381022528,2.39780296186249,2.12101540096137,2.13750352374993,2.13422093976063
"HMDB0000128",4.83086375675176,4.91838623444635,4.70099449416827,4.83995958748953,4.59454854955035,4.79753183957196,5.37121034345557,5.32409051603798,4.87970576628229,5.16188768237689,5.56254772419912,5.61970645004589
"HMDB0000666",0.948600847493356,1.16349873228288,1.0071955014042,1.61823865559545,1.23266075679027,1.27500704749987,1.23266075679027,1.21412480535285,1.11769504266975,1.03562390973072,1.02856915219677,0.941106310946431
"HMDB0000705",-1.73696559416621,-1.73696559416621,-1.68965987938785,-1.68965987938785,-1.68965987938785,-1.68965987938785,-1.73696559416621,-1.73696559416621,-1.73696559416621,-1.68965987938785,-1.73696559416621,-1.68965987938785
"HMDB0000714",-2.05889368905357,-1.94341647163363,-1.88896868761126,-0.83650126771712,-0.577766999316952,-0.761213140412883,-0.0439433475875971,0.137503523749935,-0.15200309344505,-0.643856189774725,-0.713118852211838,-0.535331732996556
"HMDB0000177",6.83478704933734,6.61765111942733,6.95663751767809,6.69946834646142,6.83920378809694,6.97177344719337,6.46499492726543,6.55504921280718,6.46401472450489,6.07489072012634,6.0203688510632,6.37920505996061
"HMDB0000118",3.96809075204526,3.92029330021101,4.09508049190141,4.07382023329167,4.04001567884788,4.14404636961671,3.99095486039699,3.99729240763651,3.87381319835909,4.44228003525258,4.39985467357243,4.5385381636298
"HMDB0029738",1.17632277264046,1.25096157353322,1.97452931248388,1.53106949272595,1.4276061727819,-0.535331732996556,1.23878685958712,1.4541758931858,1.24488705912353,1.27500704749987,0.970853654340484,1.59454854955035
"HMDB0000197",0.360645202460216,0.325386414659774,0.312665173558394,0.304511041809953,0.270229907237998,0.351628329102782,0.43616183931445,0.343692069179019,0.230203013366421,0.253384235800074,0.357270475679559,0.473007567916174
"HMDB0001873",0.55581615506164,0.722466024471091,0.815575428862573,0.863938450423972,0.594548549550354,0.594548549550354,1.03562390973072,0.765534746362977,0.485426827170242,0.659924558402378,0.956056652412403,1.50589092972996
"HMDB0000193",3.13093086982645,2.611172380044,2.46466826700344,3.33628338786443,3.48413813120167,3.23572705983806,4.27947129564447,4.28318097894557,4.40258575823259,3.28392177230762,3.15218341905505,3.31324585178756
"HMDB0000172",1.58496250072116,1.99276843076892,2.22958792274065,3.13750352374993,3.22958792274065,3.08746284125034,2.57288966842058,2.84398384404833,2.76341157447001,2.78659636189081,2.38128337250378,2.62293035092018
"HMDB0000718",1.0496307677246,1.0496307677246,1.08406426478847,1.11103131238874,1.0496307677246,1.09761079662642,1.07724299893246,1.07724299893246,1.0703893278914,1.0496307677246,1.0496307677246,1.1243281350022
"HMDB0000688",-1.39592867633114,-1.39592867633114,-1.35845397091248,-0.514573172829758,-0.62148837674627,-0.556393348524385,-0.713118852211838,-0.761213140412883,-0.736965594166206,-0.454031630894707,-0.321928094887362,-0.2688167584278
"HMDB0000695",-0.971430847803229,-0.943416471633633,-1.05889368905357,-0.3040061868901,-0.494109070270043,-0.434402824145775,0.367371065648529,-0.666576266274808,-0.689659879387849,-0.395928676331139,-0.494109070270043,0
"HMDB0000679",2.16671544496642,2.24184018356467,2.43562859405209,1.86789646399265,1.89141918684608,1.94110631094643,1.81557542886257,1.91838623444635,1.73552217729654,1.96716860753263,1.86393845042397,2.08746284125034
"HMDB0000190",10.8261750542349,10.771142784876,10.6938092627776,11.7456911287388,11.587847821391,11.7549751632613,12.4272342638337,12.3092915997389,12.3396217807575,12.653369086856,12.6812164460953,12.6399511244214
"HMDB0000687",5.90929308582382,5.7894684369412,5.84348142543246,6.92017418242694,6.85661227317836,6.88007325387694,6.99457972421575,6.60614607806572,6.69655030107857,6.29186136958522,6.31940116685832,6.26791028088483
"HMDB0000182",9.38971737143497,9.47542946038392,9.22245682592747,9.10042581223348,9.25027472813809,9.21317714256927,9.44223855883299,9.81471062856795,10.233140296446,10.3463918413387,10.2732361259494,9.84445470264786
"HMDB0000156",5.70597790168252,5.6906964439777,5.59544398458948,5.66789212523023,5.56071495447448,5.85299758761332,6.76765479823735,6.46499492726543,6.4758955224267,6.11956368441736,6.20535341079454,6.22496636500027
"HMDB0000696",5.76950729143624,5.70043971814109,5.98002530023873,6.5274770060604,6.55397480823747,6.64789009105921,6.40497122358917,6.27463440251759,6.28743535550644,5.72383156649532,5.78633498041697,5.78816365703777
"HMDB0000716",3.39369076418745,3.39643353125099,3.29865831556452,3.55826763405574,3.50589092972996,3.60644222813161,3.35895882583233,3.16671544496642,3.19377174339668,3.70154905694307,3.72027846523333,3.82781902461732
"HMDB0000162",11.1300556823428,11.2334998466138,11.2863209507535,11.1208469730668,11.0642038424276,10.9423385561908,11.3978671220392,11.3846434662684,11.4275485593615,11.3412296993162,11.2807533741852,11.3678569934437
"HMDB0000187",7.75395211887815,7.25616150230877,7.8760257327227,7.21626083716506,7.11966742691486,7.58774001889378,7.53083547260472,7.58142657389068,7.50969584193339,7.25578395699006,7.05539090473479,6.92350576833181
"HMDB0000167",6.29001884693262,6.39557697654977,6.28318097894557,6.52026508364357,6.44426950241348,6.22438762792991,6.49729300866279,6.18527190559382,6.41057854898612,6.37068740680722,6.53387477725855,6.39214566314514
"HMDB0000929",3.16992500144231,3.54225804976692,3.17632277264046,3.31034012061215,3.30597052098439,3.23266075679027,3.76447355099267,3.64846544302731,3.72683121703249,3.40735275114004,3.13914201914569,3.88655014732434
"HMDB0000158",6.72683121703249,6.63255905211795,6.71836162613835,6.83225711437793,6.78240856492737,6.81147103052984,6.8008998999203,6.67525138605026,6.54889895286564,5.9217219470096,5.98823022306046,5.96370530657948
"HMDB0000883",6.12556845177803,6.17032569441556,6.13010717865883,6.47329987114132,6.29388543030237,6.48687523549849,6.50922077633196,6.2336196767597,6.28872767951457,6.07274895156064,5.98527271425345,5.96046537410255
"HMDB0000214",8.63803762450132,8.86854478995468,8.92412958508473,8.14093199532069,8.02569327368077,7.88459792099006,8.17277751350922,8.36369674483899,8.27984269352035,8.11233524320986,8.14476019647603,8.30970371103028
"HMDB0000222",0.641546029087524,0.839959587489532,0.6959938131099,0.807354922057604,0.7311832415722,0.918386234446348,0.356143810225275,0.189033824390017,0,0.933572638261024,1.31034012061215,1.17632277264046
"HMDB0000176",3.27947129564447,3.19692173382033,2.99819550315325,3.03562390973072,3.26903314645524,3.61470984411521,4.12267271882414,3.65420637794429,3.8972404255748,3.76234881564413,3.98823022306046,3.96624587322494
"HMDB0000691",1.53605290024021,1.44360665147561,1.66902676550963,1.32192809488736,1.50080205305716,1.44360665147561,1.81557542886257,1.35049724708413,1.15055967657538,1.50589092972996,1.46988597627446,1.77399632511117
"HMDB0000703",0.22650852980868,0.189033824390017,0.22650852980868,0.454175893185802,0.37851162325373,0.298658315564515,0.356143810225275,0.214124805352847,0.0840642647884746,0,-0.0892673380970872,-0.120294233717712
"HMDB0002108",1.67807190511264,1.63691458035588,1.53605290024021,1.62760683812965,1.67807190511264,1.63226821549951,1.72246602447109,1.75702324650746,1.62293035092018,1.84398384404833,2.02147972741045,1.82374936030827
"HMDB0000202",6.58976348698498,6.60925262588064,6.62906513709228,6.00135189299996,5.97407036702403,6.14302600388997,7.04701481951759,6.90255600534463,6.88423158427282,6.92943596017752,7.00573681681316,7.10087255247503
"HMDB0000806",2.96162332828694,1.74846123300404,2.99457972421575,3.32192809488736,3.68481873755322,5.11603199344711,3.99638874644762,2.70265754339091,3.4867143730307,4.04001567884788,0.669026765509631,3.24944534108584
"HMDB0005066",-0.761213140412883,-0.736965594166206,-0.761213140412883,-0.810966175609983,-0.862496476250065,-0.785875194647153,-0.943416471633633,-0.971430847803229,-0.971430847803229,-0.494109070270043,-0.415037499278844,-0.454031630894707
"HMDB0000215",3.80322703643493,3.9136075118231,3.24640808724638,3.73009646559547,3.77925972037238,3.98093926608551,4.69041709553247,4.81506301719287,4.68313498512609,4.46988597627446,4.52794609890826,4.22187708107703
"HMDB0000812",5.09212284983868,4.97819562968165,4.92362461136832,3.51349074558812,3.40190347160796,3.77399632511117,3.81455042346181,3.6667565918848,3.56437816856506,4.09929520433777,4.20554891117303,4.21412480535285
"HMDB0006029",2.08746284125034,2.10768786931437,2.06695024392463,2.09423606984577,2.07382023329167,2.07724299893246,2.08406426478847,2.09761079662642,2.11103131238874,2.14730669878029,2.114367024952,2.12101540096137
"HMDB0000230",3.11603199344711,3.17951105027151,3.19377174339668,5.19021976366016,5.01346225980656,5.41176518500698,5.39574832817903,5.24792751344359,5.2364926183813,3.75702324650746,3.74200621086674,3.81044310384517
"HMDB0002931",5.23304440126558,5.34589308568741,5.23802251782572,5.61205755956307,5.48413813120167,5.57288966842058,5.58886451819015,5.51222688651396,5.52105073690096,6.14261765544658,6.17831627170145,6.26940724085404
"HMDB0003152",1.18903382439002,1.01435529297707,1.05658352836637,1.70929063572336,1.22650852980868,1.91073266190291,2.38681094647222,1.51096191927738,1.57531233068744,1.43295940727611,1.37851162325373,1.63226821549951
"HMDB0000847",0.594548549550354,1.19534759832222,2.13750352374993,2.87578006306849,2.53605290024021,2.10097764772482,2.20789285164133,2.44890095114513,0.713695814843359,2.60880924267552,2.40871186102943,-0.83650126771712
"HMDB0000482",2.04614178164472,2.15055967657538,2.40053792958373,2.57773093149008,2.45680614923047,2.70487196445635,2.78659636189081,2.31034012061215,2.24488705912353,2.54349588342577,1.63691458035588,2
"HMDB0000207",5.51127826508303,5.25814199589377,5.95373084981149,5.70708299177171,5.53605290024021,6.01814452894376,7.36369674483899,6.97429985800373,6.90773192235259,6.33145442828201,5.92481250360578,5.53169336086147
"Unkown003",-0.0144995696951151,-0.0892673380970872,0.0976107966264223,-0.0892673380970872,-0.104697378666693,-0.0291463456595165,-0.454031630894707,-0.454031630894707,-0.514573172829758,0.189033824390017,0.321928094887362,0.214124805352847
"HMDB0000822",-0.358453970912476,-0.340075441597622,-0.340075441597622,-0.556393348524385,-0.514573172829758,-0.577766999316952,-0.62148837674627,-0.643856189774725,-0.643856189774725,-0.556393348524385,-0.377069649079823,-0.643856189774725
